Symbol,Date,Open,High,Low,Close,Volume
BAND,26-Nov-2024,21.51,21.85,21.08,21.26,223000
BANF,26-Nov-2024,127.02,128.57,125.74,127.23,77300
BANL,26-Nov-2024,0.95,0.99,0.9351,0.9864,2900
BANR,26-Nov-2024,75.55,76.13,74.045,75.52,176800
BANX,26-Nov-2024,20.85,20.94,20.68,20.74,5700
BAOS,26-Nov-2024,1.9,1.95,1.88,1.88,3900
BASE,26-Nov-2024,20.58,20.88,20.4,20.42,164800
BATRA,26-Nov-2024,42.03,42.41,41.695,41.79,29000
BATRK,26-Nov-2024,40.08,40.74,39.83,40.08,240900
BBCP,26-Nov-2024,6.63,6.91,6.55,6.71,109900
BBGI,26-Nov-2024,9.2601,9.31,8.63,8.8727,8800
BBH,26-Nov-2024,162.96,165.44,161.95,165.44,10300
BBIO,26-Nov-2024,26.93,27.8774,25.52,26.44,4317400
BBLG,26-Nov-2024,1.32,1.36,1.2,1.3,93100
BBSI,26-Nov-2024,43.19,43.49,42.705,43.49,317500
BCAB,26-Nov-2024,1.65,1.65,1.55,1.57,637000
BCAL,26-Nov-2024,17.83,18.17,17.795,17.83,67200
BCAN,26-Nov-2024,8.13,8.22,8.13,8.22,1800
BCAX,26-Nov-2024,18.13,20.61,17.84,20.45,245500
BCBP,26-Nov-2024,13.42,13.505,13.3717,13.41,19500
BCDA,26-Nov-2024,2.36,2.36,2.27,2.28,27100
BCG,26-Nov-2024,2.79,2.79,2.5309,2.65,58000
BCGWW,26-Nov-2024,0.0612,0.0798,0.0594,0.0594,7100
BCLI,26-Nov-2024,1.43,1.62,1.42,1.62,170800
BCML,26-Nov-2024,29.51,29.95,29.2448,29.71,38200
BCOV,26-Nov-2024,4.32,4.33,4.31,4.31,2071200
BCOW,26-Nov-2024,10,10.01,9.95,10.01,6700
BCPC,26-Nov-2024,181.99,182.985,180.62,182.32,96900
BCRX,26-Nov-2024,7.27,7.535,7.17,7.49,1432100
BCTX,26-Nov-2024,0.715,0.749,0.6614,0.7471,2556200
BCTXW,26-Nov-2024,0.3245,0.3658,0.2266,0.2899,736400
BCYC,26-Nov-2024,20.28,21.33,19.9,20.4,790900
BDGS,26-Nov-2024,31.89,31.9333,31.89,31.9333,2100
BDMD,26-Nov-2024,2.05,2.7,1.8669,2.4004,141000
BDRX,26-Nov-2024,4.69,4.96,4.5906,4.8,19500
BDSX,26-Nov-2024,1.36,1.47,1.34,1.435,529900
BDTX,26-Nov-2024,2.5,2.575,2.41,2.47,402100
BEAGU,26-Nov-2024,10.01,10.02,10,10.02,76500
BEAM,26-Nov-2024,26.47,27.19,25.09,25.84,716200
BEAT,26-Nov-2024,2.82,3,2.7401,2.8,74700
BEATW,26-Nov-2024,0.7549,0.7699,0.7549,0.7699,1200
BECN,26-Nov-2024,112.99,112.99,111.13,112.52,518300
BEEM,26-Nov-2024,4.15,4.23,3.82,3.9,259900
BEEZ,26-Nov-2024,33.28,33.2854,33.27,33.2854,300
BELFA,26-Nov-2024,96.72,96.72,95.19,95.87,10200
BELFB,26-Nov-2024,80.28,80.43,78.83,79.7,67000
BELT,26-Nov-2024,30.82,30.82,30.82,30.82,100
BENF,26-Nov-2024,0.9802,1.05,0.9431,0.9665,935700
BENFW,26-Nov-2024,0.0088,0.0089,0.007,0.0088,37000
BETR,26-Nov-2024,12.73,13.45,12.71,13.43,14500
BFC,26-Nov-2024,106.26,107.87,105.43,106.28,17000
BFIN,26-Nov-2024,12.74,12.9,12.687,12.86,17800
BFRG,26-Nov-2024,2.28,2.33,2.08,2.13,107500
BFRGW,26-Nov-2024,0.329,0.329,0.2301,0.245,1200
BFRI,26-Nov-2024,0.95,1.06,0.9,1.02,1143800
BFRIW,26-Nov-2024,0.1,0.1,0.0854,0.0854,1800
BFST,26-Nov-2024,28.9,29.11,28.565,28.84,108300
BGC,26-Nov-2024,9.83,9.94,9.53,9.64,3680100
BGFV,26-Nov-2024,1.75,1.77,1.64,1.66,193300
BGLC,26-Nov-2024,0.25,0.2574,0.2313,0.2442,70200
BGM,26-Nov-2024,7,7.1,6.96,7.1,8500
BGNE,26-Nov-2024,190.2,192.17,186.52,192.11,308100
BGRN,26-Nov-2024,47.35,47.37,47.2605,47.32,16600
BGRO,26-Nov-2024,33.66,33.7219,33.64,33.7219,500
BHAT,26-Nov-2024,0.1322,0.15,0.1322,0.145,792700
BHF,26-Nov-2024,52.39,52.73,51.71,52.42,286400
BHFAL,26-Nov-2024,24.66,24.7499,24.48,24.52,11200
BHFAM,26-Nov-2024,17.22,17.32,16.85,17.03,27600
BHFAN,26-Nov-2024,19.47,19.47,19.17,19.34,40400
BHFAO,26-Nov-2024,24.31,24.56,24.06,24.41,29500
BHFAP,26-Nov-2024,24,24.18,23.66,23.79,26600
BHIL,26-Nov-2024,3.73,3.8333,3.58,3.61,20500
BHRB,26-Nov-2024,69.8,70.295,69.1,69.2,32600
BHST,26-Nov-2024,6.09,6.45,5.945,6.1818,17600
BIAF,26-Nov-2024,1.1801,1.2211,1.15,1.185,29200
BIB,26-Nov-2024,58.25,58.62,56.6799,58.62,13900
BIDU,26-Nov-2024,83.78,84.68,82.8,83.51,3131700
BIGC,26-Nov-2024,7.15,7.62,7.1,7.4,2373900
BIIB,26-Nov-2024,159.2,160,156.085,157.69,1418000
BILI,26-Nov-2024,18.33,18.42,17.92,18.07,4124500
BIOA,26-Nov-2024,19.18,19.78,18.975,19.7,122400
BIOR,26-Nov-2024,1.7,1.94,1.7,1.79,134000
BIOX,26-Nov-2024,6.58,7.27,6.49,7.02,279300
BIRD,26-Nov-2024,8.03,8.3727,7.67,7.78,71500
BIS,26-Nov-2024,16.6,16.655,16.15,16.15,15500
BITF,26-Nov-2024,1.98,2.09,1.94,1.97,48087400
BITS,26-Nov-2024,93.02,95.91,91.11,91.24,10000
BIVI,26-Nov-2024,2.98,2.9938,2.71,2.82,1627800
BJDX,26-Nov-2024,3.75,3.88,3.4002,3.62,36400
BJK,26-Nov-2024,44.04,44.37,44.04,44.37,1900
BJRI,26-Nov-2024,37.05,37.4643,36.49,37.06,214300
BKCH,26-Nov-2024,66.31,68.81,63.8544,64.4,73000
BKHA,26-Nov-2024,10.35,10.36,10.35,10.36,25600
BKIV,26-Nov-2024,36.7798,36.7798,36.7798,36.7798,100
BKNG,26-Nov-2024,5110,5215,5110,5214.72,162700
BKR,26-Nov-2024,43.75,43.93,43.05,43.53,4985700
BKWO,26-Nov-2024,35.6763,35.6763,35.6763,35.6763,0
BKYI,26-Nov-2024,0.92,0.987,0.902,0.9284,33500
BL,26-Nov-2024,62.07,63.5,61.8,63.07,771300
BLACW,26-Nov-2024,0.0358,0.0379,0.0345,0.0379,6200
BLBD,26-Nov-2024,38.87,42.19,37.7101,40.69,2410800
BLBX,26-Nov-2024,2.64,2.7,2.62,2.62,5900
BLCN,26-Nov-2024,28.67,29.245,28.24,28.7,21300
BLCR,26-Nov-2024,32.67,32.67,32.67,32.67,100
BLDE,26-Nov-2024,3.8,4.02,3.58,3.96,2799100
BLDEW,26-Nov-2024,0.39,0.455,0.3688,0.45,430700
BLDP,26-Nov-2024,1.38,1.42,1.36,1.37,4311200
BLFS,26-Nov-2024,26.65,27.41,26.23,27.06,618100
BLFY,26-Nov-2024,11.23,11.38,11.2,11.25,44700
BLIN,26-Nov-2024,1.19,1.19,1.1101,1.16,38700
BLKB,26-Nov-2024,87.2,87.62,86.07,86.41,225000
BLLD,26-Nov-2024,51.5282,51.5282,51.5282,51.5282,100
BLMN,26-Nov-2024,14.05,14.07,13.52,13.74,1862700
BLMZ,26-Nov-2024,0.737,0.737,0.636,0.645,114100
BLNK,26-Nov-2024,1.6,1.61,1.53,1.55,3892700
BLRX,26-Nov-2024,0.2985,0.3,0.275,0.2762,2175900
BLTE,26-Nov-2024,73.25,73.46,63.3801,64.02,115200
BLUE,26-Nov-2024,0.37,0.3789,0.3471,0.37,3380800
BLZE,26-Nov-2024,6.5,6.69,6.16,6.31,734100
BMBL,26-Nov-2024,9,9.02,8.565,8.65,1551700
BMDL,26-Nov-2024,25.12,25.12,25.12,25.12,0
BMEA,26-Nov-2024,6.92,7.5,6.89,6.89,717300
BMR,26-Nov-2024,3.04,3.0537,2.82,2.89,138100
BMRA,26-Nov-2024,0.321,0.34,0.3022,0.3026,147700
BMRC,26-Nov-2024,26.29,26.37,25.665,25.67,54700
BMRN,26-Nov-2024,65,65.09,64.113,64.88,999700
BNAI,26-Nov-2024,0.8729,0.89,0.84,0.8805,117200
BND,26-Nov-2024,73.18,73.18,72.945,73.13,5538200
BNDW,26-Nov-2024,69.58,69.58,69.4584,69.56,35700
BNDX,26-Nov-2024,50.22,50.23,50.14,50.23,2725300
BNGO,26-Nov-2024,0.26,0.268,0.24,0.24,2293200
BNIXR,26-Nov-2024,0.09,0.09,0.09,0.09,400
BNOX,26-Nov-2024,0.2833,0.3,0.2723,0.283,404800
BNR,26-Nov-2024,5.36,5.625,4.24,4.24,15600
BNRG,26-Nov-2024,0.839,0.839,0.7647,0.775,75900
BNTC,26-Nov-2024,10.01,10.23,9.76,9.85,21000
BNTX,26-Nov-2024,119.73,121.8,117,118.54,771400
BNZI,26-Nov-2024,1.51,1.57,1.295,1.3,433000
BNZIW,26-Nov-2024,0.005,0.005,0.005,0.005,209400
BOCN,26-Nov-2024,11.52,11.53,11.52,11.53,1400
BOCNW,26-Nov-2024,0.02,0.04,0.02,0.04,20000
BOF,26-Nov-2024,1.86,1.86,1.72,1.75,74800
BOKF,26-Nov-2024,119.67,119.67,118.24,119.25,87500
BOLD,26-Nov-2024,2.55,2.68,2.55,2.66,85000
BOLT,26-Nov-2024,0.582,0.65,0.5722,0.6299,241900
BON,26-Nov-2024,1.69,1.92,1.69,1.88,29000
BOOM,26-Nov-2024,7.91,8.005,7.605,7.93,230800
BOSC,26-Nov-2024,3.39,3.41,3.3026,3.3839,49200
BOTJ,26-Nov-2024,14.35,14.88,14.35,14.76,700
BOTT,26-Nov-2024,28.15,28.16,28.09,28.09,300
BOTZ,26-Nov-2024,33.33,33.41,33.16,33.27,296700
BOWN,26-Nov-2024,10.88,10.89,10.88,10.89,10500
BOXL,26-Nov-2024,0.427,0.47,0.412,0.445,89300
BPMC,26-Nov-2024,93.86,95.3,91.78,94.63,516400
BPOP,26-Nov-2024,101.57,101.57,100.38,100.78,364700
BPRN,26-Nov-2024,36.75,37.7,36.43,37.01,7600
BPTH,26-Nov-2024,0.76,0.8045,0.76,0.8045,18500
BPYPM,26-Nov-2024,17.3,17.3,16.76,16.76,8800
BPYPN,26-Nov-2024,14.3,14.3,14.11,14.2,22900
BPYPO,26-Nov-2024,16.4,16.4,16.06,16.145,2700
BPYPP,26-Nov-2024,16.545,16.75,16.545,16.7,15400
BRAG,26-Nov-2024,3.21,3.36,3.2002,3.31,58900
BREA,26-Nov-2024,0.659,0.669,0.63,0.646,33200
BRFH,26-Nov-2024,3.04,3.04,2.85,2.9,6600
BRHY,26-Nov-2024,51.64,51.64,51.64,51.64,100
BRID,26-Nov-2024,9.06,9.35,9.06,9.26,9800
BRKH,26-Nov-2024,11.4,11.44,11.4,11.44,16100
BRKHW,26-Nov-2024,0.21,0.21,0.2099,0.21,29400
BRKL,26-Nov-2024,12.7,12.94,12.665,12.76,741200
BRKR,26-Nov-2024,58.3,58.34,56.35,57.5,1942900
BRLS,26-Nov-2024,5.86,6.34,5.835,5.97,4900
BRLSW,26-Nov-2024,0.0757,0.0821,0.07,0.0726,23300
BRLT,26-Nov-2024,1.74,1.85,1.7101,1.85,98000
BRNS,26-Nov-2024,1.03,1.04,0.9331,0.9658,64700
BRNY,26-Nov-2024,43.91,43.91,43.33,43.659,8700
BROG,26-Nov-2024,1.3286,1.42,1.325,1.41,10300
BRRR,26-Nov-2024,26.06,26.83,25.65,25.73,280300
BRTR,26-Nov-2024,50.77,50.77,50.5619,50.64,5000
BRTX,26-Nov-2024,1.49,1.54,1.46,1.5,11000
BRY,26-Nov-2024,4.09,4.09,3.905,3.92,2348800
BRZE,26-Nov-2024,38.86,39.2,38.28,39.1,2788900
BSBK,26-Nov-2024,8.2031,8.22,7.985,8.22,13600
BSCO,26-Nov-2024,21.1,21.12,21.1,21.1,1840600
BSCP,26-Nov-2024,20.64,20.64,20.63,20.63,561200
BSCQ,26-Nov-2024,19.43,19.43,19.4,19.42,1501100
BSCR,26-Nov-2024,19.49,19.49,19.45,19.475,588100
BSCS,26-Nov-2024,20.24,20.24,20.19,20.22,886600
BSCT,26-Nov-2024,18.45,18.45,18.4,18.435,555900
BSCU,26-Nov-2024,16.52,16.52,16.46,16.5,450900
BSCV,26-Nov-2024,16.3,16.3,16.2,16.24,344500
BSCW,26-Nov-2024,20.59,20.7784,20.35,20.39,98000
BSCX,26-Nov-2024,20.99,20.99,20.8801,20.93,133100
BSCY,26-Nov-2024,20.5201,20.535,20.48,20.525,18200
BSET,26-Nov-2024,15.18,15.2,14.89,15.1,6200
BSFC,26-Nov-2024,0.2488,0.477,0.2255,0.37,67064000
BSGM,26-Nov-2024,1.95,1.99,1.81,1.91,212200
BSII,26-Nov-2024,9.85,9.87,9.85,9.8501,122300
BSIIU,26-Nov-2024,10,10.02,10,10.02,389700
BSIIW,26-Nov-2024,0.32,0.32,0.3,0.301,245700
BSJO,26-Nov-2024,22.63,22.6399,22.62,22.62,283700
BSJP,26-Nov-2024,23.08,23.09,23.04,23.07,273700
BSJQ,26-Nov-2024,23.39,23.4,23.37,23.38,1057300
BSJR,26-Nov-2024,22.57,22.57,22.53,22.555,62800
BSJS,26-Nov-2024,22.1,22.1,21.89,21.94,87000
BSJT,26-Nov-2024,21.72,21.72,21.53,21.67,54700
BSJU,26-Nov-2024,26.03,26.03,25.98,26.015,26100
BSJV,26-Nov-2024,26.4555,26.4555,26.4029,26.4029,400
BSJW,26-Nov-2024,25.57,25.57,25.455,25.465,1400
BSLK,26-Nov-2024,0.347,0.3664,0.3101,0.3101,108400
BSMO,26-Nov-2024,24.8,24.8511,24.7906,24.8,24900
BSMP,26-Nov-2024,24.57,24.6,24.54,24.575,40400
BSMQ,26-Nov-2024,23.64,23.64,23.6,23.615,13400
BSMR,26-Nov-2024,23.72,23.75,23.7,23.74,10900
BSMS,26-Nov-2024,23.5,23.5,23.42,23.48,21800
BSMT,26-Nov-2024,23.15,23.24,23.09,23.13,40400
BSMU,26-Nov-2024,21.99,21.99,21.87,21.97,59100
BSMV,26-Nov-2024,21.17,21.17,21.08,21.15,130000
BSMW,26-Nov-2024,25.44,25.45,25.395,25.45,4200
BSMY,26-Nov-2024,24.83,24.84,24.79,24.84,6200
BSRR,26-Nov-2024,32.1,32.13,31.29,31.44,57600
BSSX,26-Nov-2024,26.2,26.2,26.0505,26.13,5600
BSVN,26-Nov-2024,47.77,48.9599,47.75,48.38,15200
BSVO,26-Nov-2024,23.64,23.6976,23.52,23.62,88300
BSY,26-Nov-2024,49.59,50.15,49.11,49.22,614200
BTAI,26-Nov-2024,0.5,0.5,0.455,0.4638,495000
BTBD,26-Nov-2024,1.5677,1.58,1.5677,1.58,300
BTBT,26-Nov-2024,4.05,4.11,3.69,3.74,26720100
BTCS,26-Nov-2024,3.2,3.64,3.2,3.38,759300
BTCT,26-Nov-2024,13.74,16,13.69,15.335,569200
BTCTW,26-Nov-2024,0.0622,0.088,0.0622,0.0654,52900
BTDR,26-Nov-2024,12.01,12.01,11.12,11.16,3739900
BTF,26-Nov-2024,22,22.44,21.8599,21.94,65800
BTFX,26-Nov-2024,54.12,57.2699,52.58,52.79,95600
BTGD,26-Nov-2024,27,27.47,26.3,26.39,98000
BTM,26-Nov-2024,1.99,2.03,1.92,1.94,405500
BTMD,26-Nov-2024,6.36,6.71,6.2501,6.69,180100
BTMWW,26-Nov-2024,0.0818,0.0898,0.0661,0.0898,40100
BTOC,26-Nov-2024,6.15,6.49,5.88,6.03,442900
BTOG,26-Nov-2024,1.41,1.46,1.28,1.33,45300
BTSG,26-Nov-2024,18.93,18.95,18.22,18.74,949800
BTSGU,26-Nov-2024,66.93,68.18,66.93,68.06,1400
BUFC,26-Nov-2024,39.18,39.31,39.18,39.22,61700
BUG,26-Nov-2024,33.5,33.8347,33.45,33.79,92600
BULD,26-Nov-2024,21.88,21.88,21.88,21.88,100
BUSE,26-Nov-2024,27.29,27.48,27.055,27.17,232700
BVFL,26-Nov-2024,16.98,17,16.85,16.98,29400
BVS,26-Nov-2024,11.41,12.42,11.365,12.27,377100
BWAY,26-Nov-2024,9.8,9.9552,9.68,9.71,44900
BWB,26-Nov-2024,15.18,15.18,14.87,14.89,64400
BWBBP,26-Nov-2024,19.025,19.27,18.9311,19.225,2300
BWEN,26-Nov-2024,1.79,1.8373,1.7434,1.8,85500
BWFG,26-Nov-2024,34.29,34.32,33.84,34.14,24400
BWIN,26-Nov-2024,48.44,49.405,48.215,49.34,328300
BWMN,26-Nov-2024,26.14,26.94,26.07,26.81,34900
BYFC,26-Nov-2024,7.12,7.3163,6.76,6.9,50400
BYND,26-Nov-2024,5.2,5.2,4.97,5.17,3994600
BYNOW,26-Nov-2024,0.0351,0.04,0.0302,0.04,61100
BYRN,26-Nov-2024,19.83,21.19,19.83,20.02,287000
BYSI,26-Nov-2024,1.84,1.9,1.74,1.85,13400
BZ,26-Nov-2024,12.63,12.66,12.165,12.18,4187000
BZFD,26-Nov-2024,4.16,4.36,3.87,4.015,1207300
BZFDW,26-Nov-2024,0.26,0.265,0.2221,0.239,33500
BZUN,26-Nov-2024,2.54,2.605,2.54,2.59,444500
CA,26-Nov-2024,25.35,25.36,25.325,25.325,3300
CAAS,26-Nov-2024,4.36,4.558,4.25,4.31,25200
CABA,26-Nov-2024,2.53,2.92,2.38,2.42,4921000
CAC,26-Nov-2024,47.85,48.555,47.33,47.84,86200
CACC,26-Nov-2024,480.41,485.495,474.98,483.2,62500
CADL,26-Nov-2024,5.07,5.07,4.56,4.62,492300
CAFG,26-Nov-2024,27.5,27.5,27.24,27.43,9600
CAKE,26-Nov-2024,48.6,48.92,48.26,48.85,1001300
CALC,26-Nov-2024,3.5,3.5309,3.39,3.39,30300
CALI,26-Nov-2024,50.3527,50.41,50.3527,50.405,4200
CALM,26-Nov-2024,96.47,97.56,95.635,96.62,504800
CAMP,26-Nov-2024,4.53,4.95,4.3578,4.94,55700
CAMT,26-Nov-2024,72.78,74.35,69.83,71.12,476500
CAN,26-Nov-2024,1.91,1.98,1.79,1.8,18227600
CANC,26-Nov-2024,27.069,27.33,27.069,27.325,3000
CANQ,26-Nov-2024,27.52,27.57,27.5199,27.5319,2500
CAPN,26-Nov-2024,9.98,9.99,9.98,9.99,5200
CAPR,26-Nov-2024,19.07,20.2099,18.56,19.06,1219900
CAPT,26-Nov-2024,0.8603,1.1891,0.8603,1.11,505300
CAPTW,26-Nov-2024,0.0289,0.0289,0.0289,0.0289,100
CAR,26-Nov-2024,108.18,110.025,106.59,107.37,365100
CARA,26-Nov-2024,0.3046,0.3046,0.2851,0.29,654900
CARE,26-Nov-2024,18.9,19.0125,18.39,18.84,61700
CARG,26-Nov-2024,35.67,36.5,35.37,36.46,806100
CARM,26-Nov-2024,0.85,0.88,0.83,0.85,157200
CART,26-Nov-2024,43.7,43.96,42.85,43.54,2762800
CARV,26-Nov-2024,1.69,1.69,1.63,1.67,6600
CARZ,26-Nov-2024,58.02,58.02,57.99,58,1600
CASH,26-Nov-2024,83.71,84.01,82.94,83.48,119100
CASI,26-Nov-2024,4.35,4.4821,4.12,4.14,55000
CASK,26-Nov-2024,3.4,3.68,3.22,3.6404,116800
CASS,26-Nov-2024,44.45,44.77,44.075,44.54,37600
CASY,26-Nov-2024,423.95,427.72,421.61,426.49,199400
CATH,26-Nov-2024,72.92,73.11,72.8,73.04,11600
CATY,26-Nov-2024,53.63,53.855,52.885,52.92,243200
CBAT,26-Nov-2024,0.88,0.967,0.88,0.9511,226500
CBFV,26-Nov-2024,30.39,30.98,30.39,30.9,4700
CBLL,26-Nov-2024,28.69,29.33,27.61,27.68,182400
CBNK,26-Nov-2024,28.4,28.645,28.25,28.45,27100
CBRL,26-Nov-2024,51.77,52.355,50.44,51.95,582900
CBSH,26-Nov-2024,74.34,74.7,73.85,73.96,494000
CBUS,26-Nov-2024,4.57,4.815,4.45,4.49,112200
CCAP,26-Nov-2024,19.18,19.35,19.09,19.27,87900
CCB,26-Nov-2024,77.88,77.88,76.505,77.3,41100
CCBG,26-Nov-2024,39.29,39.68,38.78,39.23,24100
CCCC,26-Nov-2024,4.33,4.39,4.19,4.19,1052500
CCCS,26-Nov-2024,12.71,12.8,12.49,12.62,2531600
CCD,26-Nov-2024,23.89,24.058,23.51,23.56,84100
CCEC,26-Nov-2024,18.63,18.69,18.15,18.15,15600
CCEP,26-Nov-2024,78.07,78.09,77.27,77.94,1356900
CCG,26-Nov-2024,0.885,0.94,0.861,0.92,370100
CCGWW,26-Nov-2024,0.0151,0.0185,0.0151,0.0185,16300
CCIX,26-Nov-2024,10.35,10.35,10.29,10.3,240300
CCIXU,26-Nov-2024,10.42,10.5063,10.16,10.4001,5100
CCIXW,26-Nov-2024,0.32,0.32,0.32,0.32,300
CCLD,26-Nov-2024,2.9,3.1,2.83,3.1,122200
CCLDO,26-Nov-2024,16.97,16.98,16.6225,16.98,5200
CCLDP,26-Nov-2024,16.61,16.61,15.69,16.26,26700
CCNE,26-Nov-2024,28.26,28.42,27.995,28.26,58000
CCNEP,26-Nov-2024,24.7,24.7,24.7,24.7,2200
CCNR,26-Nov-2024,24.8316,24.8376,24.8316,24.8376,105100
CCOI,26-Nov-2024,83.76,84.5992,81.955,82.5,390000
CCRN,26-Nov-2024,10.83,10.83,10.4,10.66,334500
CCSB,26-Nov-2024,20.36,20.36,20.32,20.32,500
CCSI,26-Nov-2024,25.53,25.53,24.9,25.44,106900
CCSO,26-Nov-2024,21.81,21.83,21.77,21.8117,2500
CCTG,26-Nov-2024,1.77,1.8667,1.71,1.76,14500
CDC,26-Nov-2024,67.34,67.38,67.04,67.37,17300
CDIO,26-Nov-2024,0.292,0.347,0.28,0.311,8222100
CDIOW,26-Nov-2024,0.039,0.039,0.039,0.039,200
CDL,26-Nov-2024,70.12,70.3569,70,70.3569,3400
CDLX,26-Nov-2024,4,4.17,3.91,3.94,1086600
CDMO,26-Nov-2024,12.28,12.35,12.26,12.33,1391400
CDNA,26-Nov-2024,24.15,25.2,23.36,25.115,929000
CDNS,26-Nov-2024,314.55,316.37,309.42,310.1,1144000
CDRO,26-Nov-2024,7.1669,7.985,7.1669,7.83,212000
CDROW,26-Nov-2024,0.8585,0.99,0.836,0.92,33400
CDT,26-Nov-2024,0.0879,0.1002,0.0879,0.0935,12375800
CDTG,26-Nov-2024,2.74,3.09,2.72,2.97,85500
CDTX,26-Nov-2024,18.6,20.2,17.82,19.59,32900
CDW,26-Nov-2024,180.74,181.73,177.36,177.8,1792700
CDXC,26-Nov-2024,7.3,7.7497,7.1501,7.59,1030300
CDXS,26-Nov-2024,4.55,4.62,4.47,4.56,618500
CDZI,26-Nov-2024,3.52,4.72,3.5,4.4,4208600
CDZIP,26-Nov-2024,16.45,17.07,16.45,17,37800
CEAD,26-Nov-2024,5.99,6.2,5.9528,5.9528,12900
CEADW,26-Nov-2024,0.0087,0.0087,0.0079,0.0079,120400
CECO,26-Nov-2024,32.77,33,31.93,32.44,291300
CEFA,26-Nov-2024,30.76,30.77,30.512,30.512,600
CEG,26-Nov-2024,249.55,267.13,249.2,266.73,3881600
CELC,26-Nov-2024,13.9,14.19,13.03,13.05,282600
CELH,26-Nov-2024,29.39,29.44,27.3725,27.6,10645000
CELU,26-Nov-2024,3,3.01,2.71,2.85,50300
CELUW,26-Nov-2024,0.0157,0.0157,0.0157,0.0157,1600
CELZ,26-Nov-2024,2.65,2.6999,2.5764,2.69,11000
CENN,26-Nov-2024,1.25,1.27,1.2,1.21,114000
CENT,26-Nov-2024,37.5,41.0146,37.1901,39.83,312000
CENTA,26-Nov-2024,32.15,35.08,32.15,33.76,476900
CENX,26-Nov-2024,22.96,24.14,22.86,23.84,945200
CEP,26-Nov-2024,10.25,10.3,10.25,10.26,3600
CERO,26-Nov-2024,0.1781,0.1781,0.1411,0.147,8642700
CEROW,26-Nov-2024,0.0198,0.0198,0.0198,0.0198,11000
CERS,26-Nov-2024,1.79,1.8,1.715,1.76,1139200
CERT,26-Nov-2024,10.97,11.05,10.78,10.93,1003700
CETX,26-Nov-2024,3.82,3.8601,3,3.2,566000
CETY,26-Nov-2024,0.75,0.75,0.69,0.7385,10100
CEVA,26-Nov-2024,30.26,30.26,29.37,29.47,176000
CFA,26-Nov-2024,90.81,91.0097,90.57,91.0097,7300
CFB,26-Nov-2024,17.77,17.9,16.84,17.63,178500
CFBK,26-Nov-2024,27.87,28,27.501,27.8,21100
CFFI,26-Nov-2024,74.616,79.09,74.616,78.93,23600
CFFN,26-Nov-2024,6.83,6.91,6.79,6.8,623100
CFFS,26-Nov-2024,11.17,11.21,11.17,11.21,4300
CFLT,26-Nov-2024,31.88,32.02,31.23,31.29,5739000
CFO,26-Nov-2024,73.71,73.79,73.4504,73.7764,10200
CFSB,26-Nov-2024,6.78,6.79,6.64,6.7,900
CG,26-Nov-2024,54,54.32,53.38,53.52,2262500
CGABL,26-Nov-2024,19.28,19.3,19,19.14,16000
CGBD,26-Nov-2024,17.16,17.32,17.03,17.19,270500
CGBDL,26-Nov-2024,25.53,25.53,25.38,25.39,14000
CGBS,26-Nov-2024,0.35,0.36,0.3171,0.3237,498100
CGBSW,26-Nov-2024,0.0206,0.035,0.0206,0.0349,47000
CGC,26-Nov-2024,4.05,4.1,3.92,3.94,5067200
CGEM,26-Nov-2024,12.49,13.2,12.49,12.77,394600
CGEN,26-Nov-2024,1.41,1.54,1.37,1.52,406600
CGNT,26-Nov-2024,7.96,8.028,7.77,7.93,215100
CGNX,26-Nov-2024,41.17,41.398,40.15,40.24,900600
CGO,26-Nov-2024,11.74,11.74,11.54,11.71,62600
CGON,26-Nov-2024,33.77,34.29,33.06,33.9,269600
CGTL,26-Nov-2024,4.29,4.88,3.58,3.91,1496600
CGTX,26-Nov-2024,0.393,0.4129,0.3762,0.4045,7019600
CHARU,26-Nov-2024,10,10.04,10,10.02,179100
CHCI,26-Nov-2024,9.07,9.075,8.44,8.53,18000
CHCO,26-Nov-2024,132.6,134.53,131.3,131.91,52200
CHDN,26-Nov-2024,141.83,141.83,138.83,139.7,420800
CHEF,26-Nov-2024,44.54,45.09,44.04,45,381500
CHEK,26-Nov-2024,0.82,0.8234,0.7801,0.808,6100
CHI,26-Nov-2024,12.16,12.16,11.91,12.05,108900
CHKP,26-Nov-2024,181.52,182.385,178.8,181.51,626900
CHMG,26-Nov-2024,52.5,52.5425,52.03,52.03,19000
CHNR,26-Nov-2024,0.611,0.6456,0.6006,0.6321,8800
CHPS,26-Nov-2024,30.3,30.4686,30.3,30.4686,200
CHR,26-Nov-2024,2.55,2.58,2.45,2.47,6900
CHRD,26-Nov-2024,130.91,130.91,126.9,128.01,934000
CHRS,26-Nov-2024,1.22,1.39,1.19,1.28,6098900
CHRW,26-Nov-2024,107.71,108.1087,105.8,106.36,1513700
CHSCL,26-Nov-2024,26.1,26.13,25.83,25.85,34900
CHSCM,26-Nov-2024,25.24,25.24,25.01,25.04,33600
CHSCN,26-Nov-2024,25.5,25.6146,25.25,25.38,43200
CHSCO,26-Nov-2024,26.85,26.893,26.59,26.6,24200
CHSCP,26-Nov-2024,29.44,29.44,28.17,28.33,40800
CHSN,26-Nov-2024,7.5,7.8,7.11,7.11,106900
CHTR,26-Nov-2024,388,394.38,382.73,390.29,1155100
CHW,26-Nov-2024,7.05,7.05,6.99,7.02,145500
CHX,26-Nov-2024,30.98,30.98,30.44,30.54,1603200
